Name;Author;Rank;Genus;Family;Order;Class;Phylum;Kingd;Status;Mainl;Origin;CurDis;Pathw1;Pathw2;LifeSt;Ecosys;Observ;AOO;Imp12;Impact;minImp;maxImp;InvPot;minInv;maxInv;clmInv;EcoEff;minEff;maxEff;clmEff;A;minA;maxA;B;minB;maxB;C;minC;maxC;D;minD;maxD;E;minE;maxE;F;minF;maxF;G;minG;maxG;H;minH;maxH;I;minI;maxI
Sedum hispanicum;L.;species;Sedum;Crassulaceae;Saxifragales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;cnt;habm;low,urb;NA;1922;260;PH;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sedum lydium;Boiss.;species;Sedum;Crassulaceae;Saxifragales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,escx;low,urb;NA;1967;48;NK;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sedum sexangulare;L.;species;Sedum;Crassulaceae;Saxifragales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm;esc;hort,escx;low,urb;NA;1950;340;PH;LO;LO;LO;3;3;3;FALSE;2;2;2;FALSE;3;3;3;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sempervivum tectorum;L.;species;Sempervivum;Crassulaceae;Saxifragales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm;esc;hort,orn,escx;low,urb;NA;1750;2000;LO;LO;LO;HI;3;3;4;FALSE;2;2;2;FALSE;3;3;4;2;2;3;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Senecio inaequidens;DC.;species;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Afr;Eur,NAm,Afr,SAm;stw;veh,ship,bulk;low,urb;EN-02,T21;1995;1320;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;3;3;3;4;4;4;1;1;1;3;3;3;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1
Senecio leucanthemifolius vernalis;(Waldst. & Kit.) Greuter;subspecies;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr;cnt,stw;seed,veh,ball;low,urb;NA;1876;80;NK;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Senecio ovatus;(P.Gaertn., B.Mey. & Scherb.) Willd.;species;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc,cnt,stw;hort,bait,peop;for,urb;NA;1948;80;LO;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Senecio pseudoarnica;Less.;species;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As,NAm;Eur,As,NAm;esc;hort,escx;low,mar,urb;NA;2006;84;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Senecio squalidus;L.;species;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,Afr;Eur,Afr;stw;ball;low,urb;VU-07;1842;24;PH;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Senecio viscosus;L.;species;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;stw;peop,veh,ball;low,mar,urb;VU-07;1813;16620;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;4;3;4;1;1;1;3;3;3;1;1;1;2;2;2;1;1;1;3;3;3;1;1;1
Senecio vulgaris hibernicus;Syme;variety;Senecio;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;cnt;seed,habm;urb;NA;2009;100;NR;LO;LO;LO;3;2;3;FALSE;1;1;1;FALSE;2;1;2;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sibbaldianthe bifurca orientalis;(Juz.) Kurtto & T.Erikss.;subspecies;Sibbaldianthe;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;cnt,stw;seed,veh;urb;NA;1929;4;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Silene csereii;Baumg.;species;Silene;Caryophyllaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;cnt;seed;urb;NA;1905;4;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Silene gallica;L.;species;Silene;Caryophyllaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,ball;low,urb;NA;1871;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sinacalia tangutica;(Maxim.) B.Nord.;species;Sinacalia;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,escx;low,urb;NA;1941;16;NK;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sisymbrium altissimum;L.;species;Sisymbrium;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,SAm,Oc;cnt,stw;seed,habm,ball;low,mar,urb;NA;1871;960;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sisymbrium loeselii;L.;species;Sisymbrium;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;cnt,stw;seed,ball;low,urb;VU-07;1876;144;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sisymbrium orientale;L.;species;Sisymbrium;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,ball;urb;NA;1900;40;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sisymbrium strictissimum;L.;species;Sisymbrium;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;rel,stw;relx,veh;for,low,urb;NA;1933;16;NK;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sisyrinchium montanum;Greene;species;Sisyrinchium;Iridaceae;Asparagales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc,cnt;hort,seed;low,urb,wet;NA;1900;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Solanum americanum;Mill.;species;Solanum;Solanaceae;Solanales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;cntp,seed,timb,habm,ball;low,urb;NA;1930;40;NK;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Solanum decipiens;Opiz;species;Solanum;Solanaceae;Solanales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;cnt;cntp,seed,habm;low,urb;NA;1932;208;LO;LO;LO;PH;3;3;4;FALSE;1;1;1;FALSE;2;2;3;3;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Solanum physalifolium;Rusby;species;Solanum;Solanaceae;Solanales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;SAm;Eur,NAm,SAm,Oc;cnt;seed,timb;low,urb;NA;2003;120;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Solanum villosum;Mill.;species;Solanum;Solanaceae;Solanales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,Oc;cnt,stw,spr;cntx,stwx,nat;low,urb;NA;1947;12;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Solenopsis fugax;(Latreille, 1798);species;Solenopsis;Formicidae;Hymenoptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;Eur;Eur;cnt;habm;low,urb;NA;2016;0;NR;LO;LO;LO;1;1;1;TRUE;2;2;2;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Solidago canadensis;L.;species;Solidago;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm,Oc;esc;hort,orn,escx;for,low,urb;EN-11,VU-07,T32,T35,T39,T40;1762;15000;SE;SE;SE;SE;4;4;4;FALSE;4;4;4;FALSE;4;4;4;4;3;4;1;1;1;4;4;4;3;3;3;2;2;2;1;1;1;2;2;2;1;1;1
Solidago gigantea serotina;(Kuntze) McNeill;subspecies;Solidago;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm;esc;hort,escx;for,low,urb;NA;1935;300;NR;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sorbaria sorbifolia;(L.) A.Braun;species;Sorbaria;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb,wet;T18,T30;1922;2700;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;3;3;3;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Sorbus austriaca;(Beck) Hedl.;species;Sorbus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn;for,low,urb;NA;2005;80;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sorbus commixta;Hedl.;species;Sorbus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn;low;NA;2010;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sorbus koehneana;C.K.Schneid.;species;Sorbus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn;for,low,urb;NA;1995;144;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sorbus latifolia;(Lam.) Pers.;species;Sorbus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn;for,urb;NA;1878;180;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sorbus mougeotii;Soy.-Will. & Godr.;species;Sorbus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn,bza;for,low,urb;EN-10,VU-07,T04,T21;1917;1200;SE;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;3;3;4;4;4;4;1;1;1;3;3;3;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1
Sphaceloma murrayae;Grodz. & Jenkins;species;Sphaceloma;Elsinoaceae;Myriangiales;Dothideomycetes;Ascomycota;Fungi;DoorKnocker;TRUE;NAm,SAm,Oc;Eur,NAm,SAm,Oc;cnt;parp;for,par;T04;NA;0;NR;HI;HI;HI;4;4;4;NA;2;2;2;NA;4;4;4;3;3;3;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Sphaeropsis sapinea;(Fr.) Dyko & B. Sutton;species;Sphaeropsis;Botryosphaeriaceae;Botryosphaeriales;Dothideomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt;parp,seed;for,low,par;EN-12,EN-13,VU-10;2001;48;NR;LO;LO;LO;3;3;3;TRUE;2;2;2;TRUE;2;2;2;3;3;3;1;1;1;1;1;1;2;2;2;1;1;2;1;1;2;1;1;1;1;1;1
Spiraea alba;Du Roi;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;for,low,urb,wet;NA;1917;240;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � arguta;Zabel;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn,escx;for,low,urb;NA;1942;1200;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea betulifolia;Pall.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn;low,urb;NA;2005;60;NR;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � billardii;H�rincq;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm,Oc;esc;hort,orn,escx;for,low,urb,wet;T18,T30,V02;1893;5500;PH;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;4;4;4;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea chamaedryfolia;L.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;NA;1904;2000;PH;LO;LO;PH;3;3;4;FALSE;1;1;1;FALSE;3;3;4;3;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � cinerea;Zabel;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,orn,escx;for,low,urb;NA;1989;240;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea douglasii;Hook.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;low,urb;NA;1918;144;LO;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea japonica;L.f.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,Oc;esc;hort,orn,escx;for,low,urb;T04,T30;1918;1800;PH;LO;LO;HI;3;3;4;FALSE;1;1;2;FALSE;3;3;4;3;3;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea latifolia;(Sol.) Borkh.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;for,low,urb;NA;1996;512;PH;LO;LO;HI;3;3;4;FALSE;2;2;2;FALSE;3;3;3;3;3;4;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � macrothyrsa;Dippel;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;for,low,urb,wet;T18,T30;1964;400;PH;HI;HI;HI;3;3;3;FALSE;3;3;3;FALSE;3;3;3;3;3;3;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea media;Schmidt;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,orn,escx;for,low;NA;1993;64;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea nipponica;Maxim.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;NA;1995;48;NR;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � pseudosalicifolia;Silverside;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,NAm;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;NA;2008;64;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � rosalba;Dippel;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,NAm;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;T18,T30;1879;3500;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;3;3;3;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � rubella;Dippel;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,NAm;Eur,As,NAm;esc;hort,orn,escx;for,low,urb,wet;EN-10,VU-07;1873;2500;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;3;3;3;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea salicifolia;L.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;esc,cnt;hort,orn,escx,habm;for,low,urb,wet;NA;1850;3000;LO;HI;LO;HI;4;3;4;FALSE;2;2;2;FALSE;4;4;4;3;2;3;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea tomentosa;L.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,escx;for,urb,wet;NA;1997;80;LO;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea trilobata;L.;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,escx;low;VU-07;2004;32;LO;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Spiraea � vanhouttei;(Briot) Carri�re;species;Spiraea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;VU-07;1945;860;LO;LO;LO;LO;3;3;3;FALSE;2;2;2;FALSE;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1
Stachys arvensis;(L.) L.;species;Stachys;Lamiaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,Afr;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,ball;low,urb;NA;1842;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stachys byzantina;K.Koch;species;Stachys;Lamiaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Oc;esc;hort,escx;low,urb;NA;1913;72;NR;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stachys germanica;L.;species;Stachys;Lamiaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr;NA;NA;low;NA;1974;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stellaria media;(L.) Vill.;species;Stellaria;Caryophyllaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;FALSE;Eur,As;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,food,bait,habm,peop,ship;mar,urb;NA;1898;16;NK;NK;NK;NK;1;1;1;TRUE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stenidiocerus poecilus;(Herrich-Sch�ffer, 1835);species;Stenidiocerus;Cicadellidae;Hemiptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr;cnt;cntp;low;NA;1846;96;LO;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stephanandra incisa;(Thunb.) Zabel;species;Stephanandra;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn,escx;low,urb;NA;1992;132;NR;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stratiotes aloides;L.;species;Stratiotes;Hydrocharitaceae;Alismatales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;rel;relx;lim;EN-05;1767;16;HI;PH;LO;HI;1;1;2;FALSE;4;3;4;FALSE;2;2;3;1;1;1;1;1;1;4;3;4;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1
Stricticollis tobias;(Marseul, 1879);species;Stricticollis;Anthicidae;Coleoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;As,NAm;Eur,As,NAm;cnt;habm;for,low;NA;2015;400;LO;LO;LO;LO;3;3;3;NA;1;1;1;NA;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Strobilomyia infrequens;(Ackland, 1965);species;Strobilomyia;Anthomyiidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;Eur,As;Eur,As;NA;NA;for,par;NA;NA;0;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;NA;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Strobilomyia laricicola;(Karl, 1928);species;Strobilomyia;Anthomyiidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;Eur,As;Eur,As;cnt;parp;for,par;NA;NA;0;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;NA;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Strobilomyia melania;(Ackland, 1965);species;Strobilomyia;Anthomyiidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;Eur;Eur;cnt;parp;for,par;NA;NA;0;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;NA;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Stromatinia cepivora;NA;species;Stromatinia;Sclerotiniaceae;Helotiales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;Eur,As,NAm,Afr,SAm,Oc;cnt;parp;low,par;NA;1955;128;LO;LO;LO;LO;3;3;3;NA;1;1;2;NA;2;2;3;3;3;3;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2
Stromatinia gladioli;(Drayton) Whetzel;species;Stromatinia;Sclerotiniaceae;Helotiales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;NAm,Afr;Eur,As,NAm,Afr,SAm;cnt;parp;low;NA;1942;24;NR;LO;LO;LO;3;3;3;NA;1;1;1;NA;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Strongyloides stercoralis;(Bavay, 1876);species;Strongyloides;Strongyloididae;Rhabditida;Secernentea;Nematoda;Animalia;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt;para;low,par;NA;2009;40;LO;LO;LO;LO;1;1;1;TRUE;3;2;3;TRUE;1;1;1;1;1;1;1;1;1;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
